0,-0.81,0
0.3076923076923077,-0.91,0
0.6153846153846154,-1.09,0
0.9230769230769231,-1,0
1.2307692307692308,-0.59,0
1.5384615384615385,-0.82,0
1.8461538461538463,-0.43,0
2.1538461538461537,-0.68,0
2.4615384615384617,-0.71,0
2.769230769230769,-0.27,0
3.076923076923077,-0.28,0
3.3846153846153846,-0.05,0
3.6923076923076925,-0.4,0
4,-0.06,0
4.3076923076923075,-0.06,0
4.615384615384615,-0.14,0
4.923076923076923,0,0
5.230769230769231,-0.01,0
5.538461538461538,0.24,0
5.846153846153846,0.25,0
6.153846153846154,-0.04,0
6.461538461538462,0.33,0
6.769230769230769,0.24,0
7.076923076923077,0.15,0
7.384615384615385,-0.01,0
7.6923076923076925,0.15,0
8,-0.06,0
8.307692307692308,0.19,0
8.615384615384615,0.34,0
8.923076923076923,0.36,0
9.23076923076923,-0.15,0
9.538461538461538,0.19,0
9.846153846153847,0.02,0
10.153846153846153,-0.18,0
10.461538461538462,-0.35,0
10.76923076923077,-0.47,0
11.076923076923077,-0.71,0
11.384615384615385,-0.82,0
11.692307692307692,-0.45,0
12,-0.59,0
12.307692307692308,-0.68,0
12.615384615384615,-1.16,0
12.923076923076923,-1.15,0
13.23076923076923,-0.62,0
13.538461538461538,-0.25,0
13.846153846153847,-0.31,0
14.153846153846153,-0.01,0
14.461538461538462,0.35,0
14.76923076923077,0.39,0
15.076923076923077,0.06,0
15.384615384615385,0.16,0
15.692307692307692,-0.3,0
16,-0.47,0
16.307692307692307,-0.44,0
16.615384615384617,-0.13,0
16.923076923076923,0.22,0
17.23076923076923,0.9,0
17.53846153846154,1.15,0
17.846153846153847,0.82,0
18.153846153846153,0.1,0
18.46153846153846,0.1,0
18.76923076923077,0.28,0
19.076923076923077,-0.05,0
19.384615384615383,0.43,0
19.692307692307693,0.36,0
20,0.61,0
20.307692307692307,0.24,0
20.615384615384617,-0.19,0
20.923076923076923,-0.95,0
21.23076923076923,-0.84,0
21.53846153846154,-1.22,0
21.846153846153847,-1.84,0
22.153846153846153,-1.01,0
22.46153846153846,-0.25,0
22.76923076923077,0.73,0
23.076923076923077,1.28,0
23.384615384615383,0.92,0
23.692307692307693,1.05,0
24,0.49,0
24.307692307692307,0.41,0
24.615384615384617,0.06,0
24.923076923076923,-0.02,0
25.23076923076923,0.55,0
25.53846153846154,0.71,0
25.846153846153847,1.04,0
26.153846153846153,1.68,0
26.46153846153846,1.67,0
26.76923076923077,2.07,0
27.076923076923077,2.53,0
27.384615384615383,2.49,0
27.692307692307693,2.7,0
28,3.33,0
28.307692307692307,3.18,0
28.615384615384617,3.79,0
28.923076923076923,3.34,0
29.23076923076923,3.45,0
29.53846153846154,2.81,0
29.846153846153847,2.67,0
30.153846153846153,2.27,0
30.46153846153846,1.75,0
30.76923076923077,1.76,0
31.076923076923077,1.16,0
31.384615384615383,1.14,0
31.692307692307693,1,0
32,0.64,0
32.30769230769231,0.32,0
32.61538461538461,0.32,0
32.92307692307692,0.37,0
33.23076923076923,0.17,0
33.53846153846154,0.29,0
33.84615384615385,0.77,0
34.15384615384615,1.14,0
34.46153846153846,1.58,0
34.76923076923077,2.05,0
35.07692307692308,2.33,0
35.38461538461539,3.02,0
35.69230769230769,3.48,0
36,3.84,0
36.30769230769231,4.41,0
36.61538461538461,4.91,0
36.92307692307692,5.44,0
37.23076923076923,6.34,0
37.53846153846154,6.59,0
37.84615384615385,7.2,0
38.15384615384615,8.12,0
38.46153846153846,8.26,0
38.76923076923077,9.25,0
39.07692307692308,10.02,0
39.38461538461539,10.48,0
39.69230769230769,11.06,0
40,12.45,0
40.30769230769231,13.32,0
40.61538461538461,13.67,0
40.92307692307692,14.18,0
41.23076923076923,14.47,0
41.53846153846154,14.6,0
41.84615384615385,14.96,0
42.15384615384615,15.04,0
42.46153846153846,15.16,0
42.76923076923077,14.76,0
43.07692307692308,15.4,0
43.38461538461539,14.88,0
43.69230769230769,14.75,0
44,14.2,0
44.30769230769231,14.36,0
44.61538461538461,13.34,0
44.92307692307692,12.35,0
45.23076923076923,11.72,0
45.53846153846154,11.04,0
45.84615384615385,10.82,0
46.15384615384615,10.25,0
46.46153846153846,9.63,0
46.76923076923077,8.98,0
47.07692307692308,8.92,0
47.38461538461539,8.46,0
47.69230769230769,8.44,0
48,8.96,0
48.30769230769231,8.96,0
48.61538461538461,9.26,0
48.92307692307692,9.49,0
49.23076923076923,9.34,0
49.53846153846154,9.47,0
49.84615384615385,8.98,0
50.15384615384615,9.07,0
50.46153846153846,9.01,0
50.76923076923077,9.39,0
51.07692307692308,10.2,0
51.38461538461539,10.7,0
51.69230769230769,11.48,0
52,11.73,0
52.30769230769231,11.71,0
52.61538461538461,11.73,0
52.92307692307692,11.81,0
53.23076923076923,11.83,0
53.53846153846154,12.09,0
53.84615384615385,12.14,0
54.15384615384615,12.51,0
54.46153846153846,13.05,0
54.76923076923077,12.8,0
55.07692307692308,13.52,0
55.38461538461539,13.15,0
55.69230769230769,13.43,0
56,13.76,0
56.30769230769231,13.58,0
